label,username,tweet
negatif,NusantaraProtec,Cegah Politik Identitas Pada Pemilu 2024 #SukseskanPemilu2024  jisoo | V IS COMING | Tumben YG | jennie | PLOT TWIST | Dispatch | Lisa | Umur 25 | drama memew | Bajingan Tolol | Jakarta International Stadium | Rocky Gerung | See You in My 19th Life | Rendy Kjaernett | haesoo | https://t.co/Li7VduJDBp
negatif,NusantaraProtec,Pemilu 2024 jadi sejarah baru #PemiluSerentak2024  jisoo | V IS COMING | Tumben YG | jennie | PLOT TWIST | Dispatch | Lisa | Umur 25 | drama memew | Bajingan Tolol | Jakarta International Stadium | Rocky Gerung | See You in My 19th Life | Rendy Kjaernett | haesoo | BMKG | Jokowi https://t.co/nnKEslccF6
negatif,NusantaraProtec,Pemilu 2024 sejarah baru politik RI #PemiluSerentak2024  jisoo | V IS COMING | Tumben YG | jennie | PLOT TWIST | Dispatch | Lisa | Umur 25 | drama memew | Bajingan Tolol | Jakarta International Stadium | Rocky Gerung | See You in My 19th Life | Rendy Kjaernett | haesoo | BMKG https://t.co/Q5bakrsdIJ
negatif,sadidawoaini,5 arahan presiden terkait kesiapan pelaksanaan Pemilu 2024  #dukungpemilu2024  Rendy Kjaernett Lisa Mas Ian Umur 25 Jisoo Panji Gumilang WAIT WHAT Haein Jokowi Bajingan Tolol Dispatch https://t.co/0rrVcfgHeR
negatif,sadidawoaini,Waspadai penggunaan politik identitas di Pemilu 2024  #SukseskanPemilu2024  Rendy Kjaernett Lisa Mas Ian Umur 25 Jisoo Panji Gumilang WAIT WHAT Haein Jokowi Bajingan Tolol Dispatch https://t.co/oguxk0Saej
negatif,sadidawoaini,Cegah politik identitas pada pemilu 2024  #SukseskanPemilu2024  Rendy Kjaernett Lisa Mas Ian Umur 25 Jisoo Panji Gumilang WAIT WHAT Haein Jokowi Bajingan Tolol Dispatch https://t.co/ciLXM94oba
negatif,sadidawoaini,"Pemilu 2024 jadi sejarah baru, masyarakat harus aktif di setiap tahapan  #PemiluSerentak2024  Rendy Kjaernett Lisa Mas Ian Umur 25 Jisoo Panji Gumilang WAIT WHAT Haein Jokowi Bajingan Tolol Dispatch https://t.co/e8jBdJY4Ot"
negatif,sadidawoaini,Pemkab bandung siap wujudkan Pemilu 2024 yang aman dan damai  #PemiluSerentak2024  Rendy Kjaernett Lisa Mas Ian Umur 25 Jisoo Panji Gumilang WAIT WHAT Haein Jokowi Bajingan Tolol Dispatch https://t.co/pYKTTRELzW
negatif,sadidawoaini,Wakil wali kota tangerang ajak ormas jadi peredam konflik jelang Pemilu 2024  #PemiluSerentak2024  Rendy Kjaernett Lisa Mas Ian Umur 25 Jisoo Panji Gumilang WAIT WHAT Haein Jokowi Bajingan Tolol Dispatch https://t.co/79lYwAk2db
negatif,kangjaill,Jadi Pemilu 2024 kita bukan milih Presiden tapi milih Bajingan tolol... Gitu kata arif puyono🤣
negatif,BatuKepla,@Okki_Sutanto Logika yg sangat naif dan tolol. Lu baca lagi deh siapa aja yg judical review soal umur capres dan wapres. Gibran juga ga akan dijadikan cawapres utk pemilu 2024. Paham lu.  😁😁😁
negatif,cleinzy,Insan penyiaran turut jaga kondusivitas jelang Pemilu 2024  #PemiluDamai  IAN IAN IAN Ngilu Mario Dandy Jeon Ian V IS COMING Hyena Tolol SO EXCITED Leao Mas Ian SHOPEEPAY Nge X https://t.co/wTvYH8xiPO
negatif,cleinzy,Wapres : pemilu 2024 jadi pemilu paling kompleks dalam sejarah politik indonesia  #PemiluSerentak2024  IAN IAN IAN Ngilu Mario Dandy Jeon Ian V IS COMING Hyena Tolol SO EXCITED Leao Mas Ian SHOPEEPAY Nge X https://t.co/yAUNNHRkru
negatif,cleinzy,Wapres minta bupati se Indonesia jaga stabilitas keamanan jelang Pemilu 2024  #PemiluSerentak2024  IAN IAN IAN Ngilu Mario Dandy Jeon Ian V IS COMING Hyena Tolol SO EXCITED Leao Mas Ian SHOPEEPAY Nge X https://t.co/NpOhdSVkmj
negatif,sadidawoaini,Insan penyiaran turut jaga kondusivitas jelang Pemilu 2024  #PemiluDamai  IAN IAN IAN Ngilu Mario Dandy Jeon Ian V IS COMING Hyena Tolol SO EXCITED Leao Mas Ian SHOPEEPAY Nge X https://t.co/J7udeeA6nY
negatif,Sh4d4mhu53n,"@RamliRizal Apa langkah orang2 cerdas utk menang pemilu 2024?  Jangan kalah lagi sama rezim bajinga tolol. Klo kalah lagi, memalukan."
negatif,sadidawoaini,Wapres : pemilu 2024 jadi pemilu paling kompleks dalam sejarah politik indonesia  #PemiluSerentak2024  IAN IAN IAN Ngilu Mario Dandy Jeon Ian V IS COMING Hyena Tolol SO EXCITED Leao Mas Ian SHOPEEPAY Nge X https://t.co/FW49nAYOV8
negatif,sadidawoaini,Wapres minta bupati se Indonesia jaga stabilitas keamanan jelang Pemilu 2024  #PemiluSerentak2024  IAN IAN IAN Ngilu Mario Dandy Jeon Ian V IS COMING Hyena Tolol SO EXCITED Leao Mas Ian SHOPEEPAY Nge X https://t.co/ioF3T7zJG4
negatif,fuckluckyou,"Pawai Konvoi Pemilu  Tahun 2024 Kabupaten Gunungkidul Susur Area Pantai https://t.co/dc7ps7i1aL via @YouTube   Bajingan Tolol  Jungkook · Trending HISTORY MAKER JUNGKOOK  Shopee-ku 7,121 Tweets Music · Trending Nikah 22.5K Tweets Trending in Indonesia Wonbin 79K Tweets"
negatif,NusantaraProtec,"Stop Hoax jelang pemilu 2024 #SukseskanPemilu2024 #PemiluTanpaHoaks #PemiluTanpaPolitikIdentitas #PemiluDamai.  Bajingan Tolol, Loki, Nikah, Nge X, Puri Indah Mall, Agustus, https://t.co/NP2fiPko9r"
negatif,NusantaraProtec,"ASN jaga netralitas dan integritas jelang pemilu 2024 #SukseskanPemilu2024 #PemiluTanpaHoaks #PemiluTanpaPolitikIdentitas #PemiluDamai.  Bajingan Tolol, Loki, Nikah, Nge X, Puri Indah Mall, Agustus, https://t.co/iH91eAuNQD"
negatif,cleinzy,Bersama kawal Pemilu 2024 yang aman dan damai  #dukungpemilu2024  Bajingan Tolol Nge X #RonyAtIGT2023 Kapolda PARK JIMIN Lucas Presiden Dino RIIZE Asing Bang Chan Lukaku https://t.co/YUmlgBaRjg
negatif,cleinzy,KPU terus gencarkan pendidikan Pemilu 2024  #SukseskanPemilu2024  Bajingan Tolol Nge X #RonyAtIGT2023 Kapolda PARK JIMIN Lucas Presiden Dino RIIZE Asing Bang Chan Lukaku https://t.co/7bA7P1x6KS
negatif,cleinzy,"MUI siap kawal Pemilu 2024 : pokoknya aman, kepenak, enak  #PemiluSerentak2024  Bajingan Tolol Nge X #RonyAtIGT2023 Kapolda PARK JIMIN Lucas Presiden Dino RIIZE Asing Bang Chan Lukaku https://t.co/WCk6dGrbTi"
negatif,masuyung,"@Rojikin14775945 @TeddGus Yg dikatain tolol terbukti telag menang pemilu selama 2x, 2024 kalau mereka kalah lagi gimana ya reaksinya, padahal udah ngaku orang pintar, dan intelek"
negatif,NusantaraProtec,"Tangkal berita hoax jelang pemilu 2024 #PemiluSerentak2024  Bajingan Tolol, Loki, Nikah, Nge X, Puri Indah Mall, Agustus, https://t.co/FmttLb4kTe"
negatif,NusantaraProtec,"MUI siap kawal pemilu 2024 #PemiluSerentak2024  Bajingan Tolol, Loki, Nikah, Nge X, Puri Indah Mall, Agustus, https://t.co/28fXNA21xw"
negatif,sadidawoaini,Bersama kawal Pemilu 2024 yang aman dan damai  #dukungpemilu2024  Bajingan Tolol Nge X #RonyAtIGT2023 Kapolda PARK JIMIN Lucas Presiden Dino RIIZE Asing Bang Chan Lukaku https://t.co/egJF5FDgBl
negatif,sadidawoaini,Ayo awasi bersama pelaksanaan Pemilu 2024  #dukungpemilu2024  Bajingan Tolol Nge X #RonyAtIGT2023 Kapolda PARK JIMIN Lucas Presiden Dino RIIZE Asing Bang Chan Lukaku https://t.co/fz5hU9pPdw
negatif,sadidawoaini,Pentingnya partisipasi pemuda dalam pemilu 2024  #SukseskanPemilu2024  Bajingan Tolol Nge X #RonyAtIGT2023 Kapolda PARK JIMIN Lucas Presiden Dino RIIZE Asing Bang Chan Lukaku https://t.co/ebMcpREUMF
negatif,sadidawoaini,KPU terus gencarkan pendidikan Pemilu 2024  #SukseskanPemilu2024  Bajingan Tolol Nge X #RonyAtIGT2023 Kapolda PARK JIMIN Lucas Presiden Dino RIIZE Asing Bang Chan Lukaku https://t.co/FqLGJHnMHa
negatif,sadidawoaini,Tangkal berita hoaks di Pemilu 2024  #PemiluSerentak2024  Bajingan Tolol Nge X #RonyAtIGT2023 Kapolda PARK JIMIN Lucas Presiden Dino RIIZE Asing Bang Chan Lukaku https://t.co/GvOihdsiCb
negatif,sadidawoaini,"MUI siap kawal Pemilu 2024 : pokoknya aman, kepenak, enak  #PemiluSerentak2024  Bajingan Tolol Nge X #RonyAtIGT2023 Kapolda PARK JIMIN Lucas Presiden Dino RIIZE Asing Bang Chan Lukaku https://t.co/IfLyFRFUg6"
negatif,RoyMotor68290,"@tvOneNews MENDING PAK YUSRIL ANDA PASTIKAN PEMILU 2024 BERJALAN JURDIL"" JUJUR DAN ADIL......BUKAN KEJUJURAN DARI KELOMPOK ""BAJINGAN TOLOL"""""
negatif,FaridMa04390721,@musniumar Sudah beberapa kali di kasih kesempatan malah nir prestasi sekarang mau jadi presiden malah wkwkwkw hanya orang tolol yg milih dia di pemilu 2024 kalau dia sempat masuk capres wkwkwkwk
negatif,octadian_d,"@Subur0204 inilah otak kadrun yg tolol... kontestasi pemilu presiden 2024, tidak ada pertahana... catat itu...!!! pendukung si wan bacot lucu²...🤣🤣🤣🤣"
negatif,gatotprayoga2,"@democrazymedia gerombolan penyamun tolol, bentar lagi pemilu 2024, koc malah minta pemakzulan .. dongok berjamaah !! https://t.co/w2YP1s1Vse"
negatif,andiaweka,"@novitanay10 @musniumar Mau cek di KPU tentang status Pemilu saya 2014 dan 2019? Tidak ada dalam data goblok!! 2024 dukung capres yang ada kemungkinan menang oooiii, biar nggak tambah gila kayak sekarang. Jangan dukung capres yang didukung kadrun dan ex HTI. Semoga cepet waras ya manusia tolol"
negatif,kangqomar2,@bianca01403 Ini yg tolol siapa? Pemilu 2024 kan blm dilaksanakan. Masa sdh terbukti curang? Dungu kok dipiara!
negatif,abel_amirano,@bos_sir @Metro_TV @tvOneNews @KompasTV sekumpulan orang pinter tapi tolol karna dpet misi dari rezim karna takut kalah di pemilu 2024
negatif,WarnaIndonesia8,"Jangan Ada Polarisasi di Pemilu 2024, Golkar Ingin Pemilu 2024 lebih baik 👍 #kadrun #cebong #polarisasi #pemilu2024 #capres #airlangga #airlanggahartarto #golkar #golkarindonesia #oposisi erina tukeran tolol axelsenaang giselle cakep banget kiboy muhaimin blacklist ginting https://t.co/8p0RddF5ab"
negatif,AKomunikasi,"Selalu berhati-hati, jaga jemarimu  https://t.co/RZffXdG4Ou  Onad  KDRT  Pram  Pertamina  Rigen Tolol Malam Minggu Pesta demokrasi  Pemilu 2024"
negatif,waktu_ghibah,Politik identitas masih jadi ancaman pada pemilu 2024   #PemiluSerentak2024 #stoppolitikidentitas Innalillahi #Extraction2Netflix  Nunung Tolol Jahat Lippo JIMIN IS COMING Juve Mahae Ujan SD Inpres Duren Jamsil Siang Deres #CHENLE Belanda Ratatouille https://t.co/eyozvIdi5V
negatif,waktu_ghibah,Pentingnya cooling system jelang pemilu 2024  #PemiluSerentak2024 #stoppolitikidentitas Innalillahi #Extraction2Netflix  Nunung Tolol Jahat Lippo JIMIN IS COMING Juve Mahae Ujan SD Inpres Duren Jamsil Siang Deres #CHENLE Belanda Ratatouille https://t.co/Y3cRgU95u7
negatif,waktu_ghibah,Polres dan KPU saling bersinergi menghadapi pemilu 2024  #PemiluSerentak2024  #stoppolitikidentitas Innalillahi #Extraction2Netflix  Nunung Tolol Jahat Lippo JIMIN IS COMING Juve Mahae Ujan SD Inpres Duren Jamsil Siang Deres #CHENLE Belanda Ratatouille https://t.co/T9HzOTh5Ck
negatif,ontolohod7,"@PebriyanDwi_P @WongisJawanicus @febrianordinary @inilahdotcom @jokowi @kaesangp Nih udah tolol Masih batu, kalo menurut lu ga etis, ya sebutin ga etis nya dimana.   Pilkada Depok itu 2024, di akhir masa jabatan bapaknya. Pemilu juga lewat sistem terbuka, yang artinya semua Rakyat Depok yang menentukan (JKW jelas gabisa intervensi)."
negatif,AslamMochamad,"@Restty_cayah Plered si muka dukun tolol, lia2 abu jahanam dkk perutnya buncit bagai babi, dia pun mau ngikut jejaknya mumpung menjelang pemilu 2024 lowker untuk buzzeRp laris manis jahanam"
negatif,JoKo16387891,"@Miduk17 Tolol lu....pencurian dikait2kan dg pemilu 2024, dasar otak sungsang"
negatif,darkknight_id,@VIVAcoid Cara lama Dipakai terus Di koar-koar terus survei tertinggi Biar nanti pas pemilu bisa nukar data di center nya Kerjaan 2014 2019 diulangi lagi 2024 Ayo CERDAS. Survei bayaran buat rakyat semakin tolol.
negatif,sugimanto_w,"@Adi_8002 @dennyindrayana Profresor tolol , budek , buta... Pemilu sudah jls 14 pebroari 2024 msh sj kirim surat... Dasar @dennyindrayana tolol..."
negatif,BustoniFikri4,"Pasal 281 Nomor 7 tahun 2017,mengizinkan presiden,wakil presiden dan kepala daerah utk berkampanye"",nah...anehnya orang 2 dungu bin tolol mempermasalahkan cawe - cawe politik presiden,utk cari panggung,anda sehat ngak,atau ada yg mau debat ?... #Pilpres2024 #pemilu2024"""
negatif,bondanwicaksono,"@aribawa7 @dennyindrayana @mohmahfudmd Tidak ada, itu cuma mengada ada Indonesia tidak akan chaos karena urusan Pemilu 2024 Elit politik saja yg tolol, ngipas2i biar seolah akan chaos"
negatif,Bams27735590,"*KEBIJAKAN UGAL UGALAN REZIM JOKOWI ??.. Kebijakan Visa TKA Aseng Jadi WNI Untuk di Persiapkan Mengikuti  Pemilu 2024 ????ORANG LUAR BISA IKUT PEMILU, HANCUR NEGRIKU DI TANGAN  PENGHIANAT BANGSA DAN PEMIMPIN IJAZAH PALSU.*??"
negatif,ChanelHixam,Sifat Anies sudah keliatan Buruk dari dulu !!   #AniesNgibul #AniesPolitikIdentitas #PEMILU2024 #AniesGagal https://t.co/qapKkYRgRY
negatif,Didikjzie,"@democrazymedia Di pemilu yg lalu prabowo kalah, apapun alasannya. 2024 dia akan maju nyapres lagi. Alih2 unt 2024 menjadi jadi lebih baik dari 2019, nyatanya malah jadi lebih buruk. Umat islam yg se mata2 demi kepentingan pemilu difitnah sebagai ‘intoleran’ adl golongan yg ‘membesarkan’ prabowo"
negatif,anton_derw,"Jangan percaya dengan Prabowo yang penuh dengan kelicikan dan siasat buruk. Kelompok radikal dan partai oligarki merapat ke Prabowo, artinya lingkaran Prabowo dikuasai oleh orang-orang yang tidak baik  #PrabowoSubianto #PrabowoGagal #KalahkanPrabowo #PrbowoLicik #Pemilu2024 https://t.co/9ldSnn0QxQ"
negatif,wajah_baruitu,Kinerja Prabowo sangat buruk #Prabohong #AntekAseng #TolakPrabowo #Pemilu2024 https://t.co/FTfGbHj20P
negatif,BukanMedsos62,Lebih baik anies baswedan mundur saja !! terlalu buruk #AniesNgibul #PolitikIdentitas #Pemilu2024 https://t.co/jbbFZrNQIz
negatif,SanjayKusnaidi,Masa lalu Prabowo terlalu buruk lebih Baik mundur saja !!  #PrabowoGagal #PrabowoPelanggarHAM #Prabohong #PelanggarHAM #Pemilu2024 https://t.co/G47mz7wWbc
negatif,infovalidd,Anies memang selalu membawa dampak buruk dan penyesalan  #AniesBaswedan #AniesRadikal #PemiluSerentak2024 #Pemilu2024 #LikeForLikes #Trending #FolloMe #Trending #Nasdem https://t.co/1ImApxaOdy
negatif,NewsFlash09,@VIVAcoid Niatnya buat Bancakan korupsi pemilu 2024 @jokowi makanya belagak mafia aja ini jongoswi skg 😆
negatif,Donisetiyawana1,"Purworejo area:pemilu 2024,dialog gila:kabar ada yang lupa ingatan dan segera dirawat,siapa?-mungkin jelang pemilu kan tegas mungkin tetangga2 dekat saya yang gila dan akan dimasukan kerumah sakit jiwa.karena langgar manipulasi dan data.-o..iya lah itu kan sampah masyarakat"
negatif,Donisetiyawana1,"Brengkelan fair:pemilu 2024,selain penyebar isue dan manipulasi data yang mengalami gangguan jiwa,cukong yang mendanai juga mulai agak gila dan mungkin tak bisa urus bisnis lagi.karean ketakutan tuntutan hukum"
negatif,Donisetiyawana1,"Brengkelan fair:pemilu 2024,kemungkinan jika manipulasi kebongkar apakah masih bisa diproses atau sudah dianggap gila ."
negatif,DilaAgstn9,@IndraShazaa @NenkMonica aneh emg pemilu 2024 ini nanti. semoga rakyat tetap di berikan keselamatan
negatif,davidfrndo,"2x pemilu ga milih Prabowo dengan mencaci maki dll tpi pemilu 2024 tiba2 milih Prabowo, fix lu ga normal sih itu aneh bangett"
negatif,OrangAwak17,"@Kimberley_2024 @drReUtari08 @Alie_Fahnoor @are_inismyname @florieliciouss @bengkeldodo @cocolatetwo @Bu__Nuk @FirdaSyeban @Ndaxwz Di olok2 karena gila jabatan, dia didukung buat jd president. Kalah pemilu eh malah jd menteri."
negatif,kowellae775,"@Opposite6888 makin gila, Pemilu Keluarga 2024 ... #OrdeBaruReborn"
negatif,dikalasoree,"Sekarang tuh ga ada yang lebih penting dari kemerdekaan palestina, gw ga peduli sama pemilu 2024 intinya palestina merdeka aja dulu #FreePalestine"
negatif,r3nb0l,"@txtdrimedia emang lom ada capres yg menarik di pemilu 2024 ini, tapi gw lebih percaya pelawak drpd politikus, juga yg biasanya kegatelan itu org2 di belakang capresnya sih"
negatif,cocotnyelekidh,"@CNNIndonesia Mental babu ya gini, yg penting jabatan gw aman dulu sampe pemilu 2024"
negatif,othermaramara,"anjg GAMAU ANJGGGG SUMPAH GAMAU GW GASIAP WAR WER WOR LAGIAN GDA KAN AWAL TAUN, 2024 AWAL AJA PEMILU GAUSAH ANEH ANEH LAH"
negatif,tetracyc,"@KompasTV Drama politik apa lagi ini bangsattt, ini banteng udh maen 2 kaki, gw jdi ragu pemilu 2024 bisa tertib jujur"
negatif,SJY1502z,"Anjiir gue kesel banget liat orng2 yang ngetik lagi pemilu yakin aja entar akhir tahun pasti datang kok"" akhir tahun 2024 maksud nya bjir bjir cape gw 🥹😭"""
negatif,NoordErnest,@KompasTV Buat gw ga ngaruh..sbb gw GOLPUT ...2024 pemilu penuh dgn dagelan...males..!!
negatif,sipalingmade,"prinsip pemilu 2024  Aku: Bodo amat, skip!  Juga aku: Tuhan gini banget ya Negara gua, bisanya anak yg kepilih karena bapak, disamain sama pahlawan muda keren NANGIS GUA 😭"""
negatif,cavilanos,"Udah mulai kuping ini dengerin obrolan politik pemilu 2024, gak di cafe, dikantor, dibandara, diwarung Padang, bahkan ditempat golf juga, gw emang gak anti politik, tapi tetep kuping gw gak nyaman, jadi selalu buru2 pindah tempat"
negatif,invblackchain,Palingan modal pemilu 2024 deh percaya Ama gw.... Pasti salah satu partai capres menikmati uang hasil fee judi tsb...
negatif,pencintakopi25,@ajengcute16__ Gw yakin nih @PDemokrat bakalan nyungsep di pemilu 2024 kalau kelakuan kadernya modelan kaya gini trs di biarin.
negatif,kozukikoboyyy,@CNNIndonesia Yakin sih gua Pemilu 2024 bakal ada kecurangan. KPU aja udah lembek begini wkwkwk najis.
negatif,sergioav2020,"Gw bukan orang goblok, karena ngak dukung Yaman. #Pemilu2024"
negatif,RivalIstana,@psi_id Pemilu 2024 gw cuma pen lihat PEDEIPE nyungsep dan PEESI gk ada yg lolos satu org pun kadernya ke senayan 🤣🤣🤣
negatif,Akinkwok165,"@Mdy_Asmara1701 Jangan koar 2 perobahan"" APAAN YG LU MW ROBAH MALIIHH....JEMBRENGIN DULU....APAAN AJE ,...RINCI GW MINTA....KL UD JELAS , GW COBLOS ANIES DI PEMILU 2024 !!!! Jangan lu tereak 2 perobahan .....ngambang  Kaya t*k*i di kali ....."""
negatif,ranie_ka,emang boleh ya kaya gitu? anjir masa dikasih izin kompetisi sama capres utusan partainya sendiri wkwk sumber: @totalpolitikcom  #Pilpres #pemilu2024 #Capres #Cawapres #Koalisi #politik #JokoWidodo #puanmaharani #prabowosubianto #ganjarpranowo #aniesbaswedan #gibranrakabumingraka https://t.co/X8htUAKK58
negatif,mydistantblue,"Pemilu 2024 : dah lah, siapa pun yang menang ngga ada yang bener.  Hasunosora Love Live qualification round : *stress* plis lah anjir, biarin menang semua"
negatif,oxdewawin,@kurawa anjing penculik galak amat gonggongannya skrg.. pemilu masih 14 feb 2024. Silahkan merasa menang dulu..
negatif,KosanKosong,Prabowo-gibran. Makin pusing anjing buat pemilu 2024
negatif,MillatiHaya,Sebagai praktisi pemilu 2024 saya harus mengikuti seluruh seluk beluk dan berita apa nih terbaru seputar politik .. nah dr analisa saya publik nih seperti di buat koyo sinetron anjir wkwk. Km gaboleh acuh gaboleh harus tau itu ikutin perkembangannya ..
negatif,lovely_orcas,"wkwkwk bener banget, pemimpin tp kalo ada masalah malah kabur tuh buat apa anjir wkwk mantap pakde!!   sc: CNN Indonesia #JokoWidodo #pilpres #pilpres2024 #pemilu #Pemilu2024 #PemiluIndonesia #pemiludamai https://t.co/fHOe1jJZkW"
negatif,satriyotutuko,"Gerombolan anjing @KPU_ID , @bawaslu_RI , dan @KPI_Pusat , kompak bikin pernyataan tayangan GP di adzan TV. Udah gak ada yg diharapkan dari pemilu 2024 karena KPU, Bawaslu, dan KPI dibayar untuk bela GP. Lagu lama tapi sumbang."
negatif,bloggoblok,@jokowi 2024 LO JANGAN KABUR SEKELUARGA KE CINA YE JOKOWI  HATE LO MAO UNDUR / TUNDA PEMILU. RAKYAT PULAU REMPANG BATAM LO GUSUR2 ANJING LAKNAT LO
negatif,carelessleepy,"me  2019 : semangat bgt karena pertama kali ikutan pemilu  2023 : bodo amat pemilu 2024 anjir, kaga ada yg bener semua WKWKKW"
negatif,bloggoblok,REZIM KOMUNIS ANJING yg berpura-pura mengaku Ber-Agama : RAKYAT TERUS DIKEBIRI DIINJEK2 DGN KEBIJAKAN2 BANGSAT.  3 Periode sdh dipastikan GAGAL informasi Cebong Istana.  Tinggal nunggu HURA HURA lalu HURU HARA setelah mereka RAMPOK.  HEBAT KAN PLANNYA  2024 NO PEMILU
negatif,DuaPepesIkan,"Malah kebanyakan bawa2 agama dan nyumpahin DPR ketabrak kereta, kesamber petir, dll. Psycho anjing 😒  Dan yang paling lucu ada yg teriak “2024 jadi pemilu gak?! Saya yakin 2024 tidak ada pemilu!”  😭"
negatif,_meilgi,@tanyakanrl — hal dasar kayak KTP aja dipungliin anjir.   Korupsinya gila2an.  Udah hopeless sama org2 gov. Gaktau pemilu 2024 bakal nyoblos atau nggak. Klo gk nyoblos takut kertasnya disalah gunain. Mau nyoblos pun orgnya kaga ada yg bener.  *curhat keresahan ku aja *
negatif,siapasuruhtidur,ANJING INI PDI PKS GANJAR BENER2 GW BLACKLIST BUAT PEMILU 2024
negatif,Virgo17Elang,@hasyimmah Opsi Ke empat : BODO AMAT PEMILU 2024
negatif,SujarMUFC,Pemilu 2024 PDIP merasa jd korban biar bnyak yg simpati. Gak akan. HAHAHAHAHA...  kalian baku hantam sama keluarga solo jg bodo amat. Mending ngopi.
negatif,bagusrangin77,@ekokuntadhi1 🤣🤣🤣..bodo amat lah itu bocah bocah mau jadi apa...panda nababan sudah jelaskan gimana dia bisa jadi walikota solo...biarkan saja...yg satu juga sama saja. Ngak usah diistimewakan...  FOCUS saja kita menangkan Ganjar jadi presiden dan PDIP menang pada pemilu 2024.
negatif,galihpramilu,"yeyeye.. 2024 menang pemilu lagi, bodo amat sama warga   😝😝😝"
